hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
286,1029600,1618689,5814,5253,3,0,4338,1473,3,0,0,0,0.000515996,0,99.9484,0,98950,27117217,48157,14691863,47528,339,47523,290,5,5,0,0.00602197,0.000103827,99.3978,0.0103827,44979,40936,40937,0,0,40936,4042,0,0,0,0,5,0,0,0,100,0,0.00308723,5.26832e-05,94.9604,0.00926423,668259,698884,1.5412e+08
287,1033200,1624504,5815,5278,7,0,3493,2314,8,0,0,0,0.00137575,0,99.8624,0,98211,27205559,47818,14739681,47247,277,47240,294,7,5,2,0.00614831,0.000146388,99.3852,0.0146388,44578,40524,40525,0,0,40524,4053,0,0,0,0,5,2,0,0,100,0,0.00320741,7.43439e-05,94.8065,0.0130517,674981,699922,1.54454e+08
288,1036800,1632924,8420,7942,27,0,3274,5119,27,0,0,0,0.00320665,0,99.6793,0,110953,27301924,52139,14791820,51576,207,51573,356,3,2,1,0.0068279,5.75385e-05,99.3172,0.00575385,50394,44226,44237,0,0,44226,6157,0,0,0,0,2,1,0,0,100,0,0.0036551,2.86301e-05,95.4513,0.00495385,682320,700193,1.54665e+08
289,1040400,1639441,6517,5925,15,1,2822,3679,15,1,1,0,0.00230167,0.000153445,99.7698,0.0153445,95597,27386229,45592,14837412,45187,212,45181,193,6,1,5,0.0042332,0.000131602,99.5767,0.0131602,43488,38713,38720,0,0,38713,4767,0,0,0,0,2,5,0,0,100,0,0.00229019,7.70738e-05,96.8083,0.0134334,363903,699238,1.54674e+08
290,1044000,1648220,8779,7814,29,0,1178,7571,30,0,0,0,0.00341725,0,99.6583,0,96431,27467500,43911,14881323,43621,92,43619,198,2,0,2,0.00450912,4.55467e-05,99.5491,0.00455467,43741,37360,37366,0,0,37360,6375,0,0,0,0,0,2,0,0,100,0,0.00253193,2.22099e-05,97.4029,0.00379579,370158,698688,1.54781e+08
291,1047600,1650024,1804,1714,0,0,1433,371,0,0,0,0,0,0,100,0,90296,27554705,47483,14928806,47174,93,47167,216,7,1,6,0.004549,0.000147421,99.5451,0.0147421,41009,39722,39722,0,0,39722,1287,0,0,0,0,1,6,0,0,100,0,0.00242672,7.86437e-05,88.0266,0.0142025,377610,699550,1.55085e+08
292,1051200,1652385,2361,2221,3,0,1325,1033,3,0,0,0,0.00127065,0,99.8729,0,89073,27639721,46208,14975014,45863,122,45853,223,10,2,8,0.004826,0.000216413,99.5174,0.0216413,40504,38808,38810,0,0,38808,1694,0,0,0,0,2,8,0,0,100,0,0.00258649,0.000114447,90.4278,0.0205893,384663,700303,1.55374e+08
293,1054800,1669478,17093,2901,4,0,1481,15608,4,0,0,0,0.000234014,0,99.9766,0,121104,27729700,48963,15023977,48573,173,48570,217,3,1,2,0.00443192,6.12708e-05,99.5568,0.00612708,55048,41016,41020,0,0,41016,14028,0,0,0,0,1,2,0,0,100,0,0.00206403,2.80185e-05,98.7071,0.0045416,392216,701080,1.55718e+08
294,1058400,1671918,2440,1845,0,0,1517,923,0,0,0,0,0,0,100,0,104776,27830258,54771,15078748,54412,108,54408,251,4,2,2,0.00458272,7.30313e-05,99.5417,0.00730313,47565,45787,45787,0,0,45787,1778,0,0,0,0,2,2,0,0,100,0,0.00243694,3.88357e-05,89.7131,0.00699166,400841,702934,1.56421e+08
295,1062000,1672883,965,920,1,0,430,534,1,0,0,0,0.00103627,0,99.8964,0,100930,27929501,54175,15132923,53890,34,53884,251,6,1,5,0.00463313,0.000110752,99.5367,0.0110752,45790,45068,45069,0,0,45068,721,0,0,0,0,1,5,0,0,100,0,0.00251477,5.98755e-05,73.886,0.0108814,409662,704571,1.56955e+08
296,1065600,1674822,1939,982,6,0,547,1386,6,0,0,0,0.00309438,0,99.6906,0,110444,28036452,58296,15191219,57947,93,57936,256,11,3,8,0.00439138,0.000188692,99.5609,0.0188692,50209,48655,48661,0,0,48655,1548,0,0,0,0,3,8,0,0,100,0,0.0024061,0.000101019,86.4879,0.0182618,418948,707138,1.57558e+08
297,1069200,1675549,727,683,0,0,496,231,0,0,0,0,0,0,100,0,106717,28141909,57503,15248722,56754,476,56703,273,51,11,40,0.00474758,0.00088691,99.5252,0.088691,48487,47954,47954,0,0,47954,533,0,0,0,0,11,40,0,0,100,0,0.00257101,0.000480298,62.4484,0.0875837,427748,708544,1.57903e+08
298,1072800,1678383,2834,2739,16,1,341,2476,16,1,0,1,0.00564573,0.000352858,99.4354,0.0352858,106435,28243499,55209,15303931,54615,348,54565,246,50,10,40,0.0044558,0.000905649,99.5544,0.0905649,48392,46381,46382,0,0,46381,2010,0,0,0,0,10,41,0,0,100,0,0.002509,0.000488393,90.7551,0.0878659,435981,709378,1.58296e+08
299,1076400,1681089,2706,2575,12,0,348,2346,12,0,0,0,0.00443459,0,99.5565,0,102746,28341598,53301,15357232,52719,362,52689,220,30,5,25,0.0041275,0.000562841,99.5872,0.0562841,46739,44798,44799,0,0,44798,1940,0,0,0,0,5,25,0,0,100,0,0.00230147,0.000297604,91.4265,0.0535647,443901,710319,1.58794e+08
300,1080000,1684049,2960,2579,3,1,325,2631,3,1,0,1,0.00101351,0.000337838,99.8987,0.0337838,108526,28445027,56219,15413451,55669,317,55651,233,18,7,11,0.00414451,0.000320176,99.5855,0.0320176,49347,47210,47210,0,0,47210,2137,0,0,0,0,7,12,0,0,100,0,0.00221827,0.00017859,92.027,0.032106,452360,711827,1.5935e+08
301,1083600,1690701,6652,5803,28,4,388,6232,28,4,0,4,0.00420926,0.000601323,99.5791,0.0601323,89346,28522874,42091,15455542,41613,314,41579,164,34,11,23,0.00389632,0.000807774,99.6104,0.0807774,40603,35756,35762,0,0,35756,4839,0,0,0,0,11,27,0,0,100,0,0.00227222,0.000449709,97.1136,0.0779599,458211,711073,1.59565e+08
302,1087200,1692988,2287,2074,1,0,1535,751,1,0,0,0,0.000437254,0,99.9563,0,102577,28621500,53601,15509143,52873,512,52841,216,32,5,27,0.00402978,0.000597004,99.597,0.0597004,46689,45025,45026,0,0,45025,1663,0,0,0,0,5,27,0,0,100,0,0.00215037,0.000317105,90.5116,0.0572574,466058,711977,1.60051e+08
303,1090800,1697021,4033,3793,14,0,1760,2259,14,0,0,0,0.00347136,0,99.6529,0,105118,28719700,53273,15562416,52632,400,52606,241,26,8,18,0.00452387,0.000488052,99.5476,0.0488052,47812,44927,44929,0,0,44927,2883,0,0,0,0,8,18,0,0,100,0,0.0024943,0.000254321,93.6772,0.0453705,473761,712614,1.60522e+08
304,1094400,1699934,2913,2747,8,1,1232,1671,8,2,1,0,0.00274631,0.000686577,99.7254,0.0686577,100382,28815106,51871,15614287,51439,226,51428,206,11,3,8,0.00397139,0.000212065,99.6029,0.0212065,45598,43535,43537,0,0,43535,2060,0,0,0,0,4,8,0,0,100,0,0.00217659,0.000132223,92.6536,0.0237296,481663,713824,1.60956e+08
305,1098000,1703121,3187,3025,12,1,1080,2094,12,1,0,1,0.0037653,0.000313775,99.6235,0.0313775,94047,28903708,48150,15662437,47539,420,47517,191,22,6,16,0.00396677,0.000456906,99.6033,0.0456906,42710,40452,40454,0,0,40452,2256,0,0,0,0,6,17,0,0,100,0,0.00221159,0.000250575,93.6304,0.044802,488748,714403,1.61147e+08
306,1101600,1708612,5491,4502,10,0,1570,3911,10,0,0,0,0.00182116,0,99.8179,0,108152,29002340,53467,15715904,52890,373,52878,204,12,2,10,0.00381544,0.000224438,99.6185,0.0224438,49194,45165,45169,0,0,45165,4025,0,0,0,0,2,10,0,0,100,0,0.00205526,0.000115248,96.1027,0.0203535,496469,714361,1.61929e+08
307,1105200,1714768,6156,5689,22,1,1165,4968,22,1,1,0,0.00357375,0.000162443,99.6426,0.0162443,113169,29104929,55496,15771400,54957,323,54942,216,15,2,13,0.00389217,0.00027029,99.6108,0.027029,51517,47093,47099,0,0,47093,4417,0,0,0,0,3,13,0,0,100,0,0.00218861,0.000147133,96.1339,0.0259521,504327,714769,1.62279e+08
308,1108800,1716611,1843,1717,0,0,1220,623,0,0,0,0,0,0,100,0,93772,29195478,49225,15820625,48892,111,48890,222,2,0,2,0.0045099,4.06298e-05,99.549,0.00406298,42704,41324,41324,0,0,41324,1380,0,0,0,0,0,2,0,0,100,0,0.00240281,2.16469e-05,87.9544,0.00391635,511895,714788,1.6243e+08
309,1112400,1718491,1880,1773,4,1,1362,512,5,1,1,0,0.00265957,0.000531915,99.734,0.0531915,90857,29283124,47650,15868275,47357,102,47354,191,3,1,2,0.00400839,6.29591e-05,99.5992,0.00629591,41327,39996,40000,0,0,39996,1326,0,0,0,0,2,2,0,0,100,0,0.00218931,4.46798e-05,89.5745,0.00807591,519252,714883,1.62579e+08
310,1116000,1724619,6128,3294,16,7,1163,4942,16,7,1,6,0.00261097,0.0011423,99.7389,0.11423,82971,29355021,39116,15907391,38729,229,38718,158,11,7,4,0.00403927,0.000281215,99.5961,0.0281215,37727,32781,32794,0,0,32781,4928,0,0,0,0,8,10,0,0,100,0,0.00223005,0.000230695,97.1606,0.0397843,525187,714120,1.62561e+08
311,1119600,1729664,5045,4543,10,0,2700,2335,10,0,0,0,0.00198216,0,99.8018,0,102353,29448776,50780,15958171,50144,418,50129,218,15,3,12,0.00429303,0.000295392,99.5707,0.0295392,46528,42975,42975,0,0,42975,3553,0,0,0,0,3,12,0,0,100,0,0.00230769,0.000151822,95.4807,0.0268697,532356,714222,1.62459e+08
312,1123200,1737145,7481,6514,19,3,3030,4429,19,3,0,3,0.00253977,0.000401016,99.746,0.0401016,108400,29544310,51596,16009767,51005,379,50988,212,17,5,12,0.00410885,0.000329483,99.5891,0.0329483,49323,43938,43940,0,0,43938,5382,0,0,0,0,5,15,0,0,100,0,0.00224239,0.000194146,96.9122,0.0338541,539421,713871,1.62071e+08
313,1126800,1744930,7785,6847,12,1,4202,3570,12,1,0,1,0.00154143,0.000128452,99.8459,0.0128452,113727,29644703,54248,16064015,53738,317,53730,193,8,3,5,0.00355773,0.000147471,99.6442,0.0147471,51694,46145,46148,0,0,46145,5546,0,0,0,0,3,6,0,0,100,0,0.00189502,8.31962e-05,97.3667,0.0145084,547011,714026,1.62157e+08
314,1130400,1752039,7109,6229,12,2,3650,3445,12,2,1,1,0.001688,0.000281334,99.8312,0.0281334,102953,29735475,49071,16113086,48448,423,48440,200,8,2,6,0.00407573,0.000163029,99.5924,0.0163029,46773,41701,41704,0,0,41701,5067,0,0,0,0,3,7,0,0,100,0,0.0021659,0.000102165,97.0179,0.0177999,553755,713725,1.62094e+08
315,1134000,1759757,7718,6820,10,2,4344,3361,11,2,2,0,0.00142524,0.000259134,99.8575,0.0259134,111634,29833890,53134,16166220,52488,430,52477,216,11,3,8,0.00406519,0.000207024,99.5935,0.0207024,50782,45281,45283,0,0,45281,5498,0,0,0,0,5,8,0,0,100,0,0.00213883,0.000122488,97.0588,0.0213633,560960,714577,1.62424e+08
316,1137600,1766567,6810,6152,5,1,3801,3002,5,2,1,0,0.000734214,0.000293686,99.9266,0.0293686,114171,29936404,55414,16221634,54859,322,54850,233,9,1,8,0.00420471,0.000162414,99.5795,0.0162414,51947,47100,47100,0,0,47100,4846,0,0,0,0,2,8,0,0,100,0,0.00217702,0.000100618,96.5051,0.0176781,568719,715889,1.6273e+08
317,1141200,1772639,6072,5520,17,0,3146,2909,17,0,0,0,0.00279974,0,99.72,0,93346,30019339,44808,16266442,44366,243,44359,199,7,3,4,0.00444117,0.000156222,99.5559,0.0156222,42466,38127,38129,0,0,38127,4337,0,0,0,0,3,4,0,0,100,0,0.00242678,7.86455e-05,96.4427,0.0137579,574956,715212,1.62595e+08
318,1144800,1812882,40243,28867,137,11,1886,38199,146,12,7,4,0.00362796,0.000298189,99.6372,0.0298188,122012,30070719,26291,16292733,26122,54,26120,115,2,2,0,0.00437412,7.60717e-05,99.5626,0.00760717,55478,25089,25119,0,0,25089,30354,0,0,0,0,9,4,0,0,100,0,0.00284863,0.0001528,99.3514,0.0210419,575959,708073,1.61731e+08
319,1148400,1860127,47245,32718,132,25,871,46206,143,25,14,11,0.00302678,0.000529157,99.6973,0.0529157,155188,30142459,37398,16330131,37024,231,37009,143,15,8,7,0.00382373,0.000401091,99.6176,0.0401091,70545,34342,34386,0,0,34342,36142,0,0,0,0,22,18,0,0,100,0,0.00240366,0.000336177,99.3946,0.0472573,578597,703029,1.61611e+08
320,1152000,1864731,4604,3615,3,0,2311,2290,3,0,0,0,0.000651607,0,99.9348,0,136694,30271055,69982,16400113,68840,866,68788,276,52,24,28,0.00394387,0.000743048,99.6056,0.0743048,62108,58614,58617,0,0,58614,3491,0,0,0,0,24,28,0,0,100,0,0.00209459,0.00039039,93.94,0.0697182,588820,706352,1.62439e+08
321,1155600,1869354,4623,4174,1,0,3947,673,3,0,0,0,0.000648929,0,99.9351,0,116534,30379666,58967,16459080,57939,806,57887,222,52,31,21,0.00376482,0.000881849,99.6235,0.0881849,52944,49644,49645,0,0,49644,3299,0,0,0,0,31,21,0,0,100,0,0.00198704,0.000459226,95.133,0.0817739,597114,707880,1.62541e+08
322,1159200,1874401,5047,4508,0,0,4358,689,0,0,0,0,0,0,100,0,109455,30480539,54636,16513716,53577,831,53531,228,46,14,32,0.00417307,0.000841936,99.5827,0.0841936,49772,46237,46237,0,0,46237,3535,0,0,0,0,14,32,0,0,100,0,0.00215257,0.00043429,95.4825,0.0770739,604454,708274,1.62598e+08
323,1162800,1879967,5566,4534,12,0,2734,2819,13,0,0,0,0.00233561,0,99.7664,0,97788,30568577,47706,16561422,47121,383,47096,202,25,10,15,0.00423427,0.000524043,99.5766,0.0524043,44516,40332,40342,0,0,40332,4174,0,0,0,0,10,15,0,0,100,0,0.00229691,0.000267083,96.1373,0.046929,611233,708563,1.62632e+08
324,1166400,1882958,2991,2725,3,0,2242,746,3,0,0,0,0.00100301,0,99.8997,0,105620,30669064,54719,16616141,54113,351,54098,255,15,7,8,0.00466017,0.000274128,99.534,0.0274128,47910,45768,45770,0,0,45768,2140,0,0,0,0,7,8,0,0,100,0,0.00249328,0.000144958,91.3741,0.025992,619576,709928,1.62887e+08
325,1170000,1885331,2373,2136,1,0,1801,571,1,0,0,0,0.000421407,0,99.9579,0,93813,30758829,48872,16665013,48289,337,48265,246,24,9,15,0.00503356,0.000491079,99.4966,0.0491079,42568,40893,40894,0,0,40893,1674,0,0,0,0,9,15,0,0,100,0,0.00268076,0.000260479,89.5912,0.0468338,626971,710814,1.63046e+08
326,1173600,1888534,3203,2395,2,0,1633,1568,2,0,0,0,0.000624415,0,99.9376,0,102763,30855990,52850,16717863,52100,512,52052,238,48,19,29,0.00450331,0.000908231,99.5497,0.0908231,46710,44311,44313,0,0,44311,2397,0,0,0,0,19,29,0,0,100,0,0.0023913,0.000478259,92.507,0.0856332,634758,712528,1.63439e+08
327,1177200,1893263,4729,4096,5,0,3495,1228,6,0,0,0,0.00126877,0,99.8731,0,103647,30951499,51805,16769668,50968,577,50906,260,62,21,41,0.00501882,0.0011968,99.4981,0.11968,47113,43704,43709,0,0,43704,3404,0,0,0,0,21,41,0,0,100,0,0.00265368,0.000618528,94.3751,0.109669,642017,713778,1.63779e+08
328,1180800,1899249,5986,5292,2,0,4679,1305,2,0,0,0,0.000334113,0,99.9666,0,103183,31044394,50338,16820006,49900,188,49885,250,15,10,5,0.00496643,0.000297986,99.5034,0.0297986,46859,42557,42559,0,0,42557,4300,0,0,0,0,10,5,0,0,100,0,0.00254852,0.000151697,95.7902,0.0266316,649358,715309,1.63943e+08
329,1184400,1905811,6562,5875,4,1,5103,1454,4,1,1,0,0.00060957,0.000152393,99.939,0.0152393,110506,31143658,53624,16873630,53054,276,53048,294,6,5,1,0.00548262,0.00011189,99.4517,0.011189,50320,45640,45642,0,0,45640,4677,0,0,0,0,6,1,0,0,100,0,0.00281594,6.61463e-05,95.4587,0.0116306,656770,716647,1.64069e+08
330,1188000,1913662,7851,6986,10,2,5249,2589,11,2,2,0,0.0014011,0.000254745,99.8599,0.0254745,114036,31244136,54267,16927897,53722,206,53712,339,10,4,6,0.00624689,0.000184274,99.3753,0.0184274,51918,46211,46216,0,0,46211,5702,0,0,0,0,6,6,0,0,100,0,0.0032309,0.000110774,95.542,0.0193181,664276,717801,1.64578e+08
331,1191600,1922051,8389,7410,18,1,4700,3670,18,1,0,1,0.00214567,0.000119204,99.7854,0.0119204,106419,31336116,49677,16977574,49169,215,49155,293,14,8,6,0.0058981,0.000281821,99.4102,0.0281821,48353,42303,42306,0,0,42303,6047,0,0,0,0,8,7,0,0,100,0,0.00309857,0.000149449,96.2928,0.0258327,671139,717882,1.64845e+08
332,1195200,1930939,8888,7863,23,1,5045,3817,25,1,1,0,0.00281278,0.000112511,99.7187,0.0112511,112668,31433523,52554,17030128,51998,218,51988,338,10,4,6,0.00643148,0.00019028,99.3569,0.019028,51226,44853,44862,0,0,44853,6363,0,0,0,0,5,6,0,0,100,0,0.00341502,0.000103486,95.9158,0.0179031,678275,718973,1.65289e+08
333,1198800,1941421,10482,9056,33,1,5220,5227,34,1,1,0,0.00324366,9.54016e-05,99.6756,0.00954016,113106,31528508,51241,17081369,50626,232,50613,383,13,9,4,0.00747448,0.000253703,99.2525,0.0253703,51383,43744,43754,0,0,43744,7629,0,0,0,0,10,4,0,0,100,0,0.00395384,0.000132743,96.0218,0.022682,685147,719819,1.65567e+08
334,1202400,1947476,6055,5446,16,0,3689,2350,16,0,0,0,0.00264244,0,99.7358,0,97541,31615613,47119,17128488,46494,279,46482,346,12,9,3,0.00734311,0.000254674,99.2657,0.0254674,44367,39986,39989,0,0,39986,4378,0,0,0,0,9,3,0,0,100,0,0.00388579,0.000128811,94.0215,0.0225674,691652,720525,1.65815e+08
335,1206000,1954847,7371,6555,16,1,4682,2672,16,1,1,0,0.00217067,0.000135667,99.7829,0.0135667,103349,31706347,49059,17177547,48408,245,48396,406,12,5,7,0.00827575,0.000244603,99.1724,0.0244603,46919,41675,41676,0,0,41675,5242,0,0,0,0,6,7,0,0,100,0,0.00430151,0.000132511,94.2749,0.0230374,698384,721835,1.66295e+08
336,1209600,1962951,8104,7195,24,0,5197,2882,25,0,0,0,0.0030849,0,99.6915,0,116478,31808988,55436,17232983,54771,235,54767,430,4,4,0,0.00775669,7.21553e-05,99.2243,0.00721553,52938,47205,47213,0,0,47205,5725,0,0,0,0,4,0,0,0,100,0,0.00410854,3.6119e-05,94.3855,0.00629525,705942,723861,1.66839e+08
337,1213200,1972571,9620,8202,20,9,4314,5277,20,9,1,8,0.002079,0.000935551,99.7921,0.0935551,105769,31898149,48091,17281074,47656,207,47627,228,29,6,23,0.00474101,0.000603023,99.5259,0.0603023,48058,41070,41079,0,0,41070,6972,0,0,0,0,7,31,0,0,100,0,0.0025106,0.000384689,97.422,0.0658453,368509,725144,1.67166e+08
338,1216800,1981325,8754,7810,18,1,4073,4661,19,1,0,1,0.00217044,0.000114233,99.783,0.0114233,108999,31992147,50696,17331770,50240,204,50218,252,22,5,17,0.00497081,0.000433959,99.5029,0.0433959,49549,43302,43306,0,0,43302,6242,0,0,0,0,5,18,0,0,100,0,0.00263742,0.00022384,96.9043,0.038688,375443,725502,1.67405e+08
339,1220400,1986870,5545,4984,10,4,3076,2454,11,4,1,3,0.00198377,0.000721371,99.8016,0.0721371,83933,32066573,40277,17372047,39891,186,39862,200,29,6,23,0.00496561,0.000720014,99.5034,0.0720014,38111,34149,34153,0,0,34149,3957,0,0,0,0,7,26,0,0,100,0,0.00263846,0.00041265,96.1948,0.0720178,381181,724227,1.67281e+08
340,1224000,1986873,3,3,0,0,2,1,0,0,0,0,0,0,100,0,33,32066602,17,17372064,17,0,17,0,0,0,0,0,0,100,0,13,12,12,0,0,12,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,381186,716810,1.65807e+08
341,1227600,2039736,52863,36005,186,40,1122,51507,193,41,4,36,0.00365095,0.00077559,99.6349,0.077559,153918,32127590,31159,17403223,30963,35,30946,161,17,3,14,0.00516705,0.000545589,99.4833,0.0545589,69896,29829,29871,0,0,29829,40006,0,0,0,0,7,50,0,0,100,0,0.00310933,0.000509438,99.3303,0.0690295,382278,711028,1.65151e+08
342,1231200,2096249,56513,27555,139,78,1914,54355,161,83,12,66,0.0028489,0.00146869,99.7151,0.146869,171663,32197302,37180,17440403,36611,412,36555,157,56,19,37,0.0042227,0.00150619,99.5777,0.150619,77970,32532,32629,0,0,32532,45276,0,0,0,0,31,103,0,0,100,0,0.00251931,0.00110121,99.4373,0.148357,386260,707658,1.64664e+08
343,1234800,2102681,6432,5424,0,1,3101,3330,0,1,0,1,0,0.000155473,100,0.0155473,126029,32312298,62312,17502715,61567,441,61504,304,63,16,47,0.00487868,0.00101104,99.5121,0.101104,57285,52684,52684,0,0,52684,4600,0,0,0,0,16,48,0,0,100,0,0.00250354,0.000527061,95.2736,0.093099,395143,708980,1.64911e+08
344,1238400,2107113,4432,3927,1,2,2538,1890,1,3,0,2,0.000225632,0.000676895,99.9774,0.0676895,116575,32421239,59244,17561959,58515,442,58472,287,43,8,35,0.00484437,0.000725812,99.5156,0.0725812,52899,49697,49698,0,0,49697,3200,0,0,0,0,8,37,0,0,100,0,0.00254029,0.00040574,93.5018,0.0722407,403960,710352,1.65165e+08
345,1242000,2110847,3734,3457,1,0,2694,1038,2,0,0,0,0.000535619,0,99.9464,0,117375,32532273,60356,17622315,59640,437,59599,279,41,14,27,0.00462257,0.000679303,99.5377,0.0679303,53285,50678,50680,0,0,50678,2605,0,0,0,0,14,27,0,0,100,0,0.00244842,0.000357242,92.4746,0.0639725,412920,711352,1.65356e+08
346,1245600,2114426,3579,3305,0,0,3043,536,0,0,0,0,0,0,100,0,115166,32641313,59211,17681526,58529,403,58489,279,40,17,23,0.00471196,0.00067555,99.5288,0.067555,52376,49829,49829,0,0,49829,2547,0,0,0,0,17,23,0,0,100,0,0.00247738,0.00035518,92.2045,0.0637044,421620,712228,1.65558e+08
347,1249200,2118054,3628,3352,0,0,2905,723,0,0,0,0,0,0,100,0,114183,32749241,58505,17740031,57898,371,57851,236,47,20,27,0.00403384,0.00080335,99.5966,0.080335,52050,49423,49423,0,0,49423,2627,0,0,0,0,20,27,0,0,100,0,0.00211553,0.000421313,93.495,0.0756442,430095,713435,1.6593e+08
348,1252800,2121921,3867,3559,3,0,3086,778,3,0,0,0,0.000775795,0,99.9224,0,113520,32856141,58110,17798141,57503,355,57467,252,36,8,28,0.0043366,0.000619515,99.5663,0.0619515,51543,48790,48793,0,0,48790,2750,0,0,0,0,8,28,0,0,100,0,0.00230213,0.000325007,93.4057,0.0580861,438805,717241,1.66615e+08
349,1256400,2125717,3796,3506,6,0,2921,867,8,0,0,0,0.00210748,0,99.7893,0,107880,32957537,55098,17853239,54543,321,54492,234,51,13,38,0.00424698,0.000925623,99.5753,0.0925623,48986,46298,46303,0,0,46298,2683,0,0,0,0,13,38,0,0,100,0,0.00230056,0.000484828,93.6249,0.0865963,447045,718046,1.66782e+08
350,1260000,2128980,3263,3018,1,0,2754,508,1,0,0,0,0.000306466,0,99.9694,0,100593,33052501,51585,17904824,51129,206,51107,250,22,5,17,0.00484637,0.000426481,99.5154,0.0426481,45745,43379,43380,0,0,43379,2365,0,0,0,0,5,17,0,0,100,0,0.00255531,0.000223971,92.3077,0.0401109,454794,718432,1.66929e+08
351,1263600,2133188,4208,3730,1,0,3425,782,1,0,0,0,0.000237643,0,99.9762,0,124793,33170068,63872,17968696,63377,224,63354,271,23,9,14,0.00424286,0.000360095,99.5757,0.0360095,56713,53695,53696,0,0,53695,3017,0,0,0,0,9,14,0,0,100,0,0.00223363,0.000188873,93.5361,0.0337838,464475,720716,1.67595e+08
352,1267200,2137686,4498,4080,2,0,3622,873,3,0,0,0,0.000666963,0,99.9333,0,138941,33301306,71288,18039984,70713,269,70681,306,32,9,23,0.00429245,0.000448883,99.5708,0.0448883,63155,59950,59952,0,0,59950,3203,0,0,0,0,9,23,0,0,100,0,0.00227648,0.000235752,93.1303,0.0422242,475236,724459,1.68516e+08
353,1270800,2161892,24206,23620,106,2,1911,22187,106,2,2,0,0.00437908,8.26241e-05,99.5621,0.00826241,170073,33430253,68597,18108581,68117,175,68105,305,12,2,10,0.00444626,0.000174935,99.5554,0.0174935,77270,60350,60352,0,0,60350,16918,0,0,0,0,4,10,0,0,100,0,0.00268359,9.14119e-05,98.3021,0.0150857,483001,726282,1.80266e+08
354,1274400,2163978,2086,1871,1,0,1652,433,1,0,0,0,0.000479386,0,99.9521,0,68849,33495550,35505,18144086,35115,239,35101,151,14,4,10,0.00425292,0.000394311,99.5747,0.0394311,31258,29792,29793,0,0,29792,1465,0,0,0,0,4,10,0,0,100,0,0.00225576,0.000207768,92.7133,0.037243,488323,724774,1.81367e+08
355,1278000,2166245,2267,1993,0,0,1508,759,0,0,0,0,0,0,100,0,58738,33550398,29759,18173845,29402,239,29387,118,15,7,8,0.00396519,0.000504049,99.6035,0.0504049,26712,25089,25089,0,0,25089,1623,0,0,0,0,7,8,0,0,100,0,0.00206601,0.000262628,94.7949,0.0468369,492636,720983,1.81302e+08
356,1281600,2179483,13238,7427,29,54,1417,11736,31,54,9,45,0.00234174,0.00407917,99.7658,0.407917,80926,33607423,30820,18204665,30374,331,30353,115,21,6,15,0.00373134,0.000681376,99.6269,0.0681376,36868,26205,26230,0,0,26205,10591,0,0,0,0,15,60,0,0,100,0,0.00207791,0.00106742,98.8971,0.17023,496780,717733,1.80821e+08
357,1285200,2215876,36393,26025,100,21,810,35457,105,21,8,13,0.00288517,0.000577034,99.7115,0.0577034,110565,33654070,23921,18228586,23741,90,23731,90,10,4,6,0.00376238,0.000418043,99.6238,0.0418043,50251,22726,22767,0,0,22726,27476,0,0,0,0,12,19,0,0,100,0,0.00234827,0.000373314,99.4642,0.0513977,497754,711343,1.80063e+08
358,1288800,2271676,55800,28128,140,19,1586,54031,160,23,10,9,0.00286738,0.000412186,99.7133,0.0412186,158164,33711791,30317,18258903,29918,259,29904,140,14,6,8,0.00461787,0.000461787,99.5382,0.0461787,72047,27404,27475,0,0,27404,44555,0,0,0,0,16,17,0,0,100,0,0.00264268,0.000325931,99.4624,0.0429648,500197,705555,1.79033e+08
359,1292400,2282897,11221,6101,13,1,1057,10147,16,1,1,0,0.0014259,8.91186e-05,99.8574,0.00891186,102672,33794116,44912,18303815,44333,405,44312,174,21,14,7,0.00387424,0.000467581,99.6126,0.0467581,46539,37413,37425,0,0,37413,9113,0,0,0,0,15,7,0,0,100,0,0.00203109,0.000235178,98.3067,0.0391926,507105,705731,1.78829e+08
